orderdate,total_qtd_product,unitprice_product,productmodel_name,standardcost_product,listprice_product,daystomanufature_product,product_line,product_class,product_style,name_store,countryregioncode
2013-10-10,6,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-10,2,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-10,1,539.99,Mountain-500,294.5797,539.99,4,undefined,undefined,undefined,,others
2013-10-10,4,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-10,1,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-10,5,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-10,1,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-10,2,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-10,2,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-10,13,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-10,2,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-10,5,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-10,3,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-10,3,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-10,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-11,1,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-11,4,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-11,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-11,2,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-11,5,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-11,6,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-11,2,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-11,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-11,3,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-11,4,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-11,3,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-11,4,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-11,10,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-11,6,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-11,3,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-11,9,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-11,3,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-11,4,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-11,6,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-11,2,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-11,3,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-11,4,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-11,2,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-11,18,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-11,5,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-11,9,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-11,2,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-11,2,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2013-10-11,1,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-11,7,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-11,2,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-12,2,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-12,3,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-12,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-12,10,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-12,3,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-12,2,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-12,4,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-12,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-12,1,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2013-10-12,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-12,2,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-12,1,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-12,1,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-12,3,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-12,4,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-12,6,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-12,8,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-12,7,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-12,2,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-12,11,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-12,1,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-12,3,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-12,4,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-12,2,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-12,1,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-12,1,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-12,2,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-12,2,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-12,14,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-12,8,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-12,11,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-12,2,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-12,3,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-12,6,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-12,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-13,3,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-13,2,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-13,8,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-13,8,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-13,2,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-13,7,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-13,1,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-13,2,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-13,2,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-13,5,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-13,5,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-13,2,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-13,5,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-13,10,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-13,2,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-13,2,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-13,3,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2013-10-13,7,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-13,4,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-13,4,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-13,2,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-13,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-13,3,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-13,4,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-13,8,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-13,8,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-13,17,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-13,2,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-13,5,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-13,3,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-13,1,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2013-10-13,1,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-13,10,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-13,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-14,2,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-14,3,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-14,4,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-14,4,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-14,6,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-14,8,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-14,1,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2013-10-14,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-14,3,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-14,4,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-14,4,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-14,1,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-14,2,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-14,3,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-14,9,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-14,3,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-14,5,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-14,13,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-14,2,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-14,3,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-14,12,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-14,3,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-14,1,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-14,2,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-14,2,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-14,7,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-14,18,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-14,3,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-14,2,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-14,5,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-14,1,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2013-10-14,3,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-14,5,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-14,5,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-15,1,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-15,1,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-15,3,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-15,5,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-15,3,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-15,3,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-15,4,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-15,1,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-15,2,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-15,2,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-15,5,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-15,2,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-15,5,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-15,4,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-15,5,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-15,6,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-15,1,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-15,1,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2013-10-15,7,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-15,3,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-15,10,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-15,4,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-15,2,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-15,3,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-15,3,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-15,17,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-15,1,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-15,2,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-15,2,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-15,1,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2013-10-15,7,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-15,2,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-16,1,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-16,3,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-16,2,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-16,4,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-16,6,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-16,1,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-16,2,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-16,2,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-16,1,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2013-10-16,5,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-16,1,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-16,5,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-16,3,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-16,3,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-16,4,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-16,3,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-16,6,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-16,6,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-16,1,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2013-10-16,3,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-16,5,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-16,6,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-16,9,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-16,1,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-16,4,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-16,2,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-16,7,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-16,2,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-16,20,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-16,4,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-16,2,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-16,3,1214.85,Touring-2000,755.1508,1214.85,4,undefined,undefined,undefined,,others
2013-10-16,1,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-16,14,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-16,1,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-17,2,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-17,2,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-17,2,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-17,10,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-17,6,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-17,8,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-17,1,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-17,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-17,1,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-17,3,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-17,5,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-17,6,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-17,6,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-17,6,24.99,ML Road Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-17,5,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-17,13,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-17,7,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-17,2,769.49,Mountain-400-W,419.7784,769.49,4,undefined,undefined,undefined,,others
2013-10-17,2,564.99,Mountain-500,308.2179,564.99,4,undefined,undefined,undefined,,others
2013-10-17,9,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-17,4,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-17,7,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-17,2,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-17,1,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-17,3,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-17,4,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-17,20,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-17,3,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-17,4,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-17,4,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-17,2,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-17,10,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-17,1,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-18,1,159.0,All-Purpose Bike Stand,59.466,159.0,0,undefined,undefined,undefined,,others
2013-10-18,2,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-18,6,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-18,6,21.98,Fender Set - Mountain,8.2205,21.98,0,undefined,undefined,undefined,,others
2013-10-18,6,35.0,HL Mountain Tire,13.09,35.0,0,undefined,undefined,undefined,,others
2013-10-18,3,32.6,HL Road Tire,12.1924,32.6,0,undefined,undefined,undefined,,others
2013-10-18,6,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-18,2,120.0,Hitch Rack - 4-Bike,44.88,120.0,0,undefined,undefined,undefined,,others
2013-10-18,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-18,2,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-18,3,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
2013-10-18,6,29.99,ML Mountain Tire,11.2163,29.99,0,undefined,undefined,undefined,,others
2013-10-18,8,9.99,Mountain Bottle Cage,3.7363,9.99,0,undefined,undefined,undefined,,others
2013-10-18,12,4.99,Mountain Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-18,10,2319.99,Mountain-200,1265.6195,2319.99,4,undefined,undefined,undefined,,others
2013-10-18,9,2.29,Patch kit,0.8565,2.29,0,undefined,undefined,undefined,,others
2013-10-18,4,8.99,Racing Socks,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-18,3,8.99,Road Bottle Cage,3.3623,8.99,0,undefined,undefined,undefined,,others
2013-10-18,2,3.99,Road Tire Tube,1.4923,3.99,0,undefined,undefined,undefined,,others
2013-10-18,3,2443.35,Road-250,1554.9479,2443.35,4,undefined,undefined,undefined,,others
2013-10-18,3,1700.99,Road-350-W,1082.51,1700.99,4,undefined,undefined,undefined,,others
2013-10-18,1,1120.49,Road-550-W,713.0798,1120.49,4,undefined,undefined,undefined,,others
2013-10-18,1,539.99,Road-750,343.6496,539.99,4,undefined,undefined,undefined,,others
2013-10-18,1,53.99,Short-Sleeve Classic Jersey,41.5723,53.99,0,undefined,undefined,undefined,,others
2013-10-18,21,34.99,Sport-100,13.0863,34.99,0,undefined,undefined,undefined,,others
2013-10-18,9,28.99,Touring Tire,10.8423,28.99,0,undefined,undefined,undefined,,others
2013-10-18,10,4.99,Touring Tire Tube,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-18,1,2384.07,Touring-1000,1481.9379,2384.07,4,undefined,undefined,undefined,,others
2013-10-18,1,742.35,Touring-3000,461.4448,742.35,4,undefined,undefined,undefined,,others
2013-10-18,10,4.99,Water Bottle,1.8663,4.99,0,undefined,undefined,undefined,,others
2013-10-18,3,69.99,Women's Mountain Shorts,26.1763,69.99,0,undefined,undefined,undefined,,others
2013-10-19,1,7.95,Bike Wash,2.9733,7.95,0,undefined,undefined,undefined,,others
2013-10-19,3,63.5,Classic Vest,23.749,63.5,0,undefined,undefined,undefined,,others
2013-10-19,3,8.99,Cycling Cap,6.9223,8.99,0,undefined,undefined,undefined,,others
2013-10-19,3,24.49,Half-Finger Gloves,9.1593,24.49,0,undefined,undefined,undefined,,others
2013-10-19,3,54.99,Hydration Pack,20.5663,54.99,0,undefined,undefined,undefined,,others
2013-10-19,2,24.99,LL Mountain Tire,9.3463,24.99,0,undefined,undefined,undefined,,others
2013-10-19,5,21.49,LL Road Tire,8.0373,21.49,0,undefined,undefined,undefined,,others
2013-10-19,4,49.99,Long-Sleeve Logo Jersey,38.4923,49.99,0,undefined,undefined,undefined,,others
